,DATE,ANDAMAN&NICOBARISLANDS,ARUNACHALPRADESH,ASSAM,BIHAR,CHANDIGARH,CHHATTISGARH,DADRA&NAGARHAVELI,DAMAN&DIU,DELHI,GOA,GUJARAT,HARYANA,HIMACHALPRADESH,JHARKHAND,KARNATAKA,KERALA,LAKSHADWEEP,MADHYAPRADESH,MAHARASHTRA,MANIPUR,MEGHALAYA,MIZORAM,NAGALAND,ODISHA,PUDUCHERRY,PUNJAB,RAJASTHAN,SIKKIM,TAMILNADU,TRIPURA,UTTARPRADESH,UTTARAKHAND,WESTBENGAL,ANDHRAPRADESH,JAMMUANDKASHMIR
60,2020-05-14,0,0,-53.333333333333336,-37.83783783783784,-100.0,0,0,0,31.47632311977716,0,-10.989010989010989,92.3076923076923,500.0,420.0,-17.647058823529413,160.0,0,35.294117647058826,7.157190635451505,0,0,0,0,32.67326732673267,200.0,10.0,1.9801980198019802,0,-12.180746561886052,0.0,53.191489361702125,100.0,-25.641025641025642,29.213483146067414,-68.42105263157895
61,2020-05-15,0,0,-57.142857142857146,-26.08695652173913,0,500.0,0,0,-9.957627118644067,-100.0,4.938271604938271,44.0,-66.66666666666667,-69.23076923076923,146.42857142857142,-38.46153846153846,0,-33.201581027667984,-1.6229712858926342,-100.0,0,0,0,-51.492537313432834,-100.0,-127.27272727272727,3.3980582524271843,0,-2.9082774049217,-100.0,7.638888888888889,-33.333333333333336,-3.4482758620689653,23.47826086956522,150.0
62,2020-05-16,0,0,0.0,326.47058823529414,0,-83.33333333333333,0,0,3.0588235294117645,0,210.88235294117646,-8.333333333333334,0.0,-25.0,-47.82608695652174,-31.25,0,15.384615384615385,1.9035532994923858,0,0,0,0,-100.0,0,-566.6666666666666,0.0,0,9.90783410138249,0,29.677419354838708,125.0,36.904761904761905,-27.464788732394368,260.0
63,2020-05-17,0,0,166.66666666666666,-2.0689655172413794,0,1700.0,0,0,-3.65296803652968,80.0,-63.0085146641438,-30.303030303030305,0.0,0.0,52.77777777777778,27.272727272727273,0,-4.102564102564102,46.13947696139477,-100.0,0,0,0,0,-100.0,28.571428571428573,13.615023474178404,0,33.9622641509434,-118.18181818181819,2.487562189054726,-88.88888888888889,-12.173913043478262,-34.95145631067961,-42.592592592592595
64,2020-05-18,0,0,87.5,-27.464788732394368,0,-44.44444444444444,0,0,-29.14691943127962,0.0,-6.3938618925831205,-21.73913043478261,400.0,-16.666666666666668,80.0,107.14285714285714,0,38.50267379679144,-14.571793779292713,0,0,0,0,-47.252747252747255,0,-11.11111111111111,26.03305785123967,0,-16.118935837245697,-100.0,-31.553398058252426,300.0,45.54455445544554,38.80597014925373,70.96774193548387
65,2020-05-19,0,0,180.0,-6.796116504854369,-40.0,-50.0,0,0,67.22408026755853,-11.11111111111111,7.923497267759563,100.0,-80.0,300.0,50.505050505050505,-58.62068965517241,0,-11.583011583011583,3.6408977556109727,0,0,0,0,112.5,0,37.5,10.819672131147541,0,28.35820895522388,0,127.65957446808511,275.0,-6.802721088435374,6.451612903225806,-73.58490566037736
66,2020-05-20,0,0,-26.19047619047619,167.70833333333334,0.0,180.0,0,0,6.8,-50.0,0.759493670886076,-19.444444444444443,800.0,110.0,-55.033557046979865,100.0,0,17.903930131004365,3.994225216554379,700.0,0,0,0,-27.45098039215686,-80.0,-86.36363636363636,-49.70414201183432,0,7.994186046511628,-100.0,-22.429906542056074,0.0,3.6496350364963503,-1.0101010101010102,164.28571428571428
67,2020-05-21,0,0,-29.032258064516128,-17.898832684824903,433.3333333333333,0.0,0,0,6.928838951310861,-50.0,-6.78391959798995,27.586206896551722,133.33333333333334,-69.04761904761905,113.43283582089552,0.0,0,-8.88888888888889,8.51457658491439,-100.0,-100.0,0,0,-31.08108108108108,-100.0,666.6666666666666,24.705882352941178,0,4.441453566621804,0,36.54618473895582,26.666666666666668,-33.80281690140845,-15.306122448979592,-20.27027027027027
68,2020-05-22,0,0,-31.818181818181817,-15.165876777251185,-93.75,214.28571428571428,0,0,15.586690017513135,0.0,-2.1563342318059298,0.0,-61.904761904761905,53.84615384615385,-3.4965034965034967,75.0,0,-23.170731707317074,25.37313432835821,0,0,0,0,68.62745098039215,0,-95.65217391304348,25.943396226415093,0,1.288659793814433,-100.0,-35.294117647058826,-57.89473684210526,43.61702127659574,49.397590361445786,-28.8135593220339
69,2020-05-23,0,0,706.6666666666666,27.374301675977655,500.0,-4.545454545454546,0,0,-10.454545454545455,-50.0,9.090909090909092,72.97297297297297,6.25,35.0,56.52173913043478,47.61904761904762,0,6.349206349206349,-11.29251700680272,200.0,0,0,0,-6.976744186046512,-100.0,1500.0,-7.116104868913857,0,-3.435114503816794,0,28.181818181818183,1037.5,-5.925925925925926,-20.161290322580644,97.61904761904762
