,DATE,ANDAMAN&NICOBARISLANDS,ARUNACHALPRADESH,ASSAM,BIHAR,CHANDIGARH,CHHATTISGARH,DADRA&NAGARHAVELI,DAMAN&DIU,DELHI,GOA,GUJARAT,HARYANA,HIMACHALPRADESH,JHARKHAND,KARNATAKA,KERALA,LAKSHADWEEP,MADHYAPRADESH,MAHARASHTRA,MANIPUR,MEGHALAYA,MIZORAM,NAGALAND,ODISHA,PUDUCHERRY,PUNJAB,RAJASTHAN,SIKKIM,TAMILNADU,TRIPURA,UTTARPRADESH,UTTARAKHAND,WESTBENGAL,ANDHRAPRADESH,JAMMUANDKASHMIR
48,2020-05-02,9.404761904761903,0.0,-18.333333333333332,31.37802373572907,24.00012025012025,-18.333333333333332,0.0,0.0,18.842823140705164,0.0,17.654475092180274,46.1424963924964,-15.555555555555555,22.063492063492063,19.682013798529223,72.0206095074516,0.0,76.04987458522847,19.51858012292185,-3.3333333333333335,-15.555555555555555,0.0,0.0,9.81980981980982,-6.666666666666667,84.8436155899924,4.149324863267942,0.0,10.680865765182016,-3.3333333333333335,6.92482891438624,-26.666666666666668,10.310243891215768,25.25320026807298,2.7732456278058466
49,2020-05-03,9.404761904761903,0.0,-18.333333333333332,36.04469040239574,22.333453583453586,-18.333333333333332,0.0,0.0,19.216087029594057,0.0,18.064885502590684,56.05477709425079,-15.555555555555555,18.730158730158728,19.126458242973673,69.87775236459446,0.0,51.62065084093622,17.379339616592738,0.0,-15.555555555555555,0.0,0.0,7.597587597587596,-10.0,89.61485742005776,4.400897190311968,0.0,10.074805159121414,13.333333333333334,6.90386455379924,-28.333333333333332,17.554338379404744,24.586533601406312,0.8684837230439408
50,2020-05-04,9.404761904761903,0.0,-18.333333333333332,37.063208920914256,27.88900913900914,-21.42857142857143,0.0,0.0,21.9405210655035,0.0,20.304933036755862,58.89027492974862,-12.222222222222223,18.730158730158728,24.804113920629344,71.54441903126113,0.0,55.430174650460025,23.634095719367306,0.0,-15.555555555555555,0.0,0.0,15.93092093092093,-10.0,80.92798873318907,9.517856254639453,0.0,10.012148517517403,13.61111111111111,4.456607169832994,-28.333333333333336,14.95772002191682,25.159167718344225,-0.9216397337461805
51,2020-05-05,9.404761904761903,0.0,-18.333333333333332,37.51775437545971,35.88900913900914,-21.42857142857143,0.0,0.0,20.5747139976907,0.0,14.214507504840972,56.934719374193065,-12.222222222222223,18.730158730158728,22.89720701372244,68.65553014237224,0.0,58.82700004728542,18.060600718303704,0.0,-15.555555555555555,0.0,0.0,16.407111407111408,-10.0,85.71004001524034,8.032141968925169,0.0,9.891971414418098,13.61111111111111,4.263769704268256,-28.333333333333336,19.60252876508622,25.540120099296605,-2.2549730670795136
52,2020-05-06,9.404761904761903,0.0,-20.0,37.51775437545971,33.53606796253855,-24.761904761904763,-3.3333333333333335,0.0,27.500280340732775,0.0,15.182005615196223,61.88095593333284,-12.222222222222223,16.063492063492063,21.927510044025475,64.48886347570559,0.0,58.26625238373402,19.45965220881861,0.0,-15.555555555555555,0.0,0.0,24.740444740444737,-10.0,84.1849258599892,11.59129758993646,0.0,11.617693199195003,15.918803418803417,6.047395435262407,-31.66666666666667,18.99468562783132,22.74097480015131,5.30058248847604
53,2020-05-07,9.404761904761903,0.0,3.3333333333333335,37.993944851650184,40.86940129587188,-24.761904761904763,-3.3333333333333335,0.0,27.100488025052606,0.0,13.91884772045938,60.79399941159372,-2.2222222222222228,21.063492063492063,20.59417671069214,64.48886347570559,0.0,62.535915305082334,12.747027175025691,0.0,-15.555555555555555,0.0,0.0,23.073778073778076,-10.0,56.096036971100325,10.980710587840024,0.0,10.791925797552116,16.221833721833722,4.7762089945844455,-31.66666666666667,15.066114199259887,21.629863689040196,2.0652883708289833
54,2020-05-08,9.404761904761903,0.0,2.5,46.743944851650184,30.869401295871885,-21.42857142857143,-3.3333333333333335,0.0,24.615368977433562,0.0,8.936029851043573,56.4929241427765,-1.1111111111111105,32.39682539682539,33.92751004402547,27.822196809038914,0.0,61.80492115303556,12.398891210113412,0.0,-15.555555555555555,0.0,0.0,31.88330188330189,-10.0,55.22033075641105,2.2534378605672933,0.0,14.24020165962108,17.055167055167054,6.8614449154368025,-28.333333333333336,16.442925793462788,22.634558524720948,4.287510593051205
55,2020-05-09,9.404761904761903,0.0,0.27777777777777907,47.08877243785708,34.50576493223552,-21.42857142857143,-3.3333333333333335,0.0,20.157775289070642,0.0,8.970217885231609,57.40201505186742,-2.7777777777777772,29.366522366522368,36.108065599581025,31.155530142372246,0.0,62.81615710809173,11.520409422540714,0.0,-15.555555555555555,0.0,0.0,37.242779007484884,-13.333333333333334,56.40807022001259,2.8601630067661272,0.0,13.829090548509969,15.61072261072261,5.567738621730509,-25.000000000000004,15.878823229360224,24.40539185805428,5.7319550374956485
56,2020-05-10,9.404761904761903,0.0,-1.3888888888888915,53.755439104523745,31.752141743829725,-21.42857142857143,-3.3333333333333335,0.0,19.160751479546832,0.0,9.004058832778139,57.40201505186742,3.88888888888889,27.699855699855707,32.164976168686714,39.48886347570558,0.0,63.99431802763196,13.746446618534994,0.0,-18.888888888888893,0.0,0.0,34.92570583675318,-13.333333333333334,59.63387667162549,2.26584776128809,0.0,14.735300941412374,15.414644179350061,4.2050551835753724,-27.500000000000004,20.601045451582447,1.477463930126352,8.808878114418725
57,2020-05-11,9.404761904761903,0.0,1.9444444444444458,51.880439104523745,35.08547507716306,-21.42857142857143,-3.3333333333333335,0.0,18.53957912609102,0.0,8.57692315438618,57.2829674328198,1.111111111111111,37.699855699855696,26.36250703288425,42.822196809038914,0.0,64.29155794270626,14.189918912238888,0.0,-18.888888888888893,0.0,0.0,39.992372503419844,-13.333333333333334,59.251363010423304,4.404212541162304,0.0,15.378051315104456,12.081310846016727,4.630587098468988,-27.500000000000004,19.969237172715346,2.84292577751591,11.208878114418726
