UTTAR PRADESH,DELHI NCT,{'weight': 8168365}
UTTAR PRADESH,JAMMU AND KASHMIR,{'weight': 120291}
BIHAR,NAGALAND,{'weight': 616}
BIHAR,TRIPURA,{'weight': 19547}
BIHAR,ASSAM,{'weight': 603625}
BIHAR,WEST BENGAL,{'weight': 3736043}
BIHAR,JHARKHAND,{'weight': 3972661}
BIHAR,ODISHA,{'weight': 224591}
BIHAR,CHHATTISGARH,{'weight': 67057}
BIHAR,MADHYA PRADESH,{'weight': 622166}
BIHAR,GUJARAT,{'weight': 153775}
BIHAR,MAHARASHTRA,{'weight': 608963}
BIHAR,ANDHRA PRADESH,{'weight': 132873}
BIHAR,KARNATAKA,{'weight': 18479}
BIHAR,GOA,{'weight': 165}
BIHAR,KERALA,{'weight': 8359}
BIHAR,TAMIL NADU,{'weight': 57134}
BIHAR,DELHI NCT,{'weight': 209403}
BIHAR,JAMMU AND KASHMIR,{'weight': 6562}
NAGALAND,ASSAM,{'weight': 70947}
NAGALAND,WEST BENGAL,{'weight': 159}
NAGALAND,ODISHA,{'weight': 1}
NAGALAND,ANDHRA PRADESH,{'weight': 2}
NAGALAND,TAMIL NADU,{'weight': 4}
TRIPURA,ASSAM,{'weight': 37077}
TRIPURA,WEST BENGAL,{'weight': 114376}
TRIPURA,JHARKHAND,{'weight': 31508}
TRIPURA,ODISHA,{'weight': 2108}
TRIPURA,CHHATTISGARH,{'weight': 31}
TRIPURA,MADHYA PRADESH,{'weight': 14578}
TRIPURA,MAHARASHTRA,{'weight': 218}
TRIPURA,ANDHRA PRADESH,{'weight': 5136}
TRIPURA,KARNATAKA,{'weight': 3972}
TRIPURA,KERALA,{'weight': 186}
TRIPURA,TAMIL NADU,{'weight': 4872}
ASSAM,WEST BENGAL,{'weight': 891261}
ASSAM,JHARKHAND,{'weight': 62472}
ASSAM,ODISHA,{'weight': 32285}
ASSAM,CHHATTISGARH,{'weight': 2}
ASSAM,MADHYA PRADESH,{'weight': 16403}
ASSAM,GUJARAT,{'weight': 13896}
ASSAM,MAHARASHTRA,{'weight': 4217}
ASSAM,ANDHRA PRADESH,{'weight': 80240}
ASSAM,KARNATAKA,{'weight': 3044}
ASSAM,KERALA,{'weight': 3887}
ASSAM,TAMIL NADU,{'weight': 45280}
ASSAM,DELHI NCT,{'weight': 43992}
ASSAM,JAMMU AND KASHMIR,{'weight': 1634}
WEST BENGAL,JHARKHAND,{'weight': 4236553}
WEST BENGAL,ODISHA,{'weight': 1271136}
WEST BENGAL,CHHATTISGARH,{'weight': 146401}
WEST BENGAL,MADHYA PRADESH,{'weight': 43804}
WEST BENGAL,GUJARAT,{'weight': 61502}
WEST BENGAL,MAHARASHTRA,{'weight': 336315}
WEST BENGAL,ANDHRA PRADESH,{'weight': 351381}
WEST BENGAL,KARNATAKA,{'weight': 146288}
WEST BENGAL,GOA,{'weight': 1234}
WEST BENGAL,KERALA,{'weight': 2586}
WEST BENGAL,TAMIL NADU,{'weight': 192411}
WEST BENGAL,PUDUCHERRY,{'weight': 573}
WEST BENGAL,DELHI NCT,{'weight': 55714}
WEST BENGAL,JAMMU AND KASHMIR,{'weight': 5013}
JHARKHAND,ODISHA,{'weight': 393807}
JHARKHAND,CHHATTISGARH,{'weight': 33747}
JHARKHAND,MADHYA PRADESH,{'weight': 24053}
JHARKHAND,GUJARAT,{'weight': 7219}
JHARKHAND,MAHARASHTRA,{'weight': 154685}
JHARKHAND,ANDHRA PRADESH,{'weight': 49950}
JHARKHAND,KARNATAKA,{'weight': 32723}
JHARKHAND,GOA,{'weight': 45}
JHARKHAND,TAMIL NADU,{'weight': 46524}
JHARKHAND,DELHI NCT,{'weight': 11431}
JHARKHAND,JAMMU AND KASHMIR,{'weight': 459}
ODISHA,CHHATTISGARH,{'weight': 346610}
ODISHA,MADHYA PRADESH,{'weight': 82833}
ODISHA,GUJARAT,{'weight': 28217}
ODISHA,MAHARASHTRA,{'weight': 321291}
ODISHA,ANDHRA PRADESH,{'weight': 992264}
ODISHA,KARNATAKA,{'weight': 46401}
ODISHA,GOA,{'weight': 265}
